,,Programmed coordinate,,,CoppeliaSim coordinates,,,Coordinates differences,,,Programmed TCP orientation,,,CoppeliaSim TCP orientation,,,TCP orientation difference,,,,,,,,
Time (min),P#,X,Y,Z,X,Y,Z,DX,DY,DZ,RX,RY,RZ,RX,RY,RZ,DRX,DRY,DRZ,A1,A2,A3,A4,A5,A6
19,P31,580,25,303,580.002,25.001,303.002,-0.002,-0.001,-0.002,0,90,0,0,90,0,0,0,0,2.767745,41.203474,15.70466,2.969614,-56.962357,-2.16852
19,P32,547,-113,431,547.002,-112.995,431.003,-0.002,-0.005,-0.003,0,90,0,0,90,0,0,0,0,-13.187492,22.690907,18.779111,-19.824461,-43.125398,14.111339
19,P33,544,-83,447,544.041,-82.994,447.074,-0.041,-0.006,-0.074,0,90,0,0,90,0.02,0,0,-0.02,-9.814062,19.793367,19.811721,-15.534279,-40.570668,11.297469
19,P34,493,187,285,492.994,186.993,284.993,0.006,0.007,0.007,0,90,0,0,90,-0.01,0,0,0.01,23.589159,39.900916,24.313712,25.531387,-66.578349,-11.331575
19,P35,644,53,525,644.003,53.009,525,-0.003,-0.009,0,0,90,0,0,90,0,0,0,0,5.322741,26.364087,-3.416315,13.063144,-23.532557,-12.70382
19,P36,592,-10,393,592,-10.006,393,0,0.006,0,0,90,0,0,90,0,0,0,0,-1.068227,30.897245,13.62291,-1.859139,-44.534176,0.711307
19,P37,626,143,336,626,143,336,0,0,0,0,90,0,0,90,-0.01,0,0,0.01,14.329398,43.346771,3.315392,19.004166,-48.35414,-13.502501
19,P38,434,95,515,433.995,95.007,514.998,0.005,-0.007,0.002,0,90,0,0,90,-0.01,0,0,0.01,14.521557,-2.532006,33.597779,26.337976,-34.040895,-23.063169
19,P39,635,-10,469,635.004,-10.005,469.005,-0.004,0.005,-0.005,0,90,0,0,90,0,0,0,0,-0.948456,28.819508,2.38422,-2.184125,-31.220382,1.209581
19,P40,547,245,397,547,244.999,397,0,0.001,0,0,90,0,0,90,0,0,0,0,27.004073,32.129049,10.816981,36.423377,-49.356863,-26.370169
19,P41,514,234,468,513.999,234,468,0.001,0,0,0,90,0,0,90,0,0,0,0,27.617226,20.43244,15.049956,41.640255,-43.888498,-33.405284
19,P42,622,-144,277,622,-144,277,0,0,0,0,90,0,0,90,0,0,0,0,-14.515139,50.112595,2.987578,-18.275659,-54.444111,10.347976
19,P43,600,-103,393,599.998,-102.996,392.998,0.002,-0.004,0.002,0,90,0,0,90,-0.01,0,0,0.01,-10.887349,32.949573,10.101292,-16.077154,-44.127052,11.08421
19,P44,462,109,354,462,109,354,0,0,0,0,90,0,0,90,-0.01,0,0,0.01,15.342233,23.89036,35.264201,17.392542,-60.421288,-9.400217
19,P45,439,103,506,438.997,103.005,505.997,0.003,-0.005,0.003,0,90,0,0,90,-0.01,0,0,0.01,15.477616,-0.507261,33.227237,26.802782,-35.884144,-23.013718
19,P46,414,136,536,413.998,136,535.998,0.002,0,0.002,0,90,0,0,90,-0.01,0,0,0.01,21.404521,-5.527971,32.764796,40.22046,-34.207627,-35.765593
19,P47,464,-149,491,464,-149,491,0,0,0,0,90,0,0,90,-0.01,0,0,0.01,-20.482187,6.778901,28.094121,-33.495603,-39.724999,26.291949
19,P48,628,276,275,628,276,275,0,0,0,0,90,0,0,90,0,0,0,0,26.142706,55.736109,-8.639927,33.471174,-52.373614,-22.601716
19,P49,522,-143,294,522,-143,293.999,0,0,0.001,0,90,0,0,90,0,0,0,0,-17.427599,39.329284,22.446332,-19.943084,-63.144642,8.797853
19,P50,537,-37,325,536.997,-36.998,324.997,0.003,-0.002,0.003,0,90,0,0,90,-0.01,0,0,0.01,-4.509444,34.232378,24.037735,-5.626132,-58.372785,2.407991
20,P1,641,21,473,641,21,473,0,0,0,0,90,0,0,90,0,0,0,0,2.156004,29.341611,0.871675,3.90574,-30.272092,-4.075226
20,P2,536,235,281,536,235,281,0,0,0,0,90,0,0,90,0,0,0,0,26.524028,45.258288,13.019114,30.036494,-61.986003,-15.820259
20,P3,656,242,373,656.001,242.003,373,-0.001,-0.003,0,0,90,0,0,90,-0.01,0,0,0.01,22.330137,46.553995,-10.224736,34.343929,-41.83689,-27.670224
20,P4,510,276,526,509.994,276.004,525.997,0.006,-0.004,0.003,0,90,0,0,90,-0.01,0,0,0.01,31.942954,18.008773,8.169911,54.2709,-40.442701,-47.454587
20,P5,459,-118,333,459,-118,333,0,0,0,0,90,0,0,90,0,0,0,0,-16.747279,27.329526,35.276813,-19.067527,-63.794992,8.10772
20,P6,610,99,466,610,99,466,0,0,0,0,90,0,0,90,-0.01,0,0,0.01,10.370725,26.904267,5.866073,18.304961,-34.204294,-16.016876
20,P7,465,-55,492,465.001,-54.997,492.003,-0.001,-0.003,-0.003,0,90,0,0,90,0,0,0,0,-7.808646,3.353578,31.714029,-13.743254,-35.774557,10.491691
20,P8,436,237,298,435.996,236.992,297.994,0.004,0.008,0.006,0,90,0,0,90,-0.01,0,0,0.01,32.5628,35.786246,29.500198,34.741203,-69.458783,-14.328076
20,P9,445,-117,511,445.005,-116.988,511.008,-0.005,-0.012,-0.008,0,90,0,0,89.98,0,0,0.02,0,-17.106341,0.417145,31.315666,-30.681401,-35.548768,25.024749
20,P10,547,29,431,546.999,29,430.999,0.001,0,0.001,0,90,0,0,90,0,0,0,0,3.476395,21.177986,21.052854,4.819461,-42.342163,-4.250845
20,P11,415,171,268,415,171,268,0,0,0,0,90,0,0,90,0,0,0,0,25.986002,37.882288,37.222092,26.414294,-76.714547,-7.072669
20,P12,490,300,336,489.999,300,336,0.001,0,0,0,90,0,0,90,0,0,0,0,35.254854,37.281433,15.236446,41.303946,-60.27767,-24.261061
20,P13,619,7,521,619.006,7.008,521.006,-0.006,-0.008,-0.006,0,90,0,0,90,0,0,0,0,0.8082,22.621559,2.580827,1.51652,-25.198675,-2.097286
20,P14,563,296,267,562.995,295.991,266.995,0.005,0.009,0.005,0,90,0,0,90,-0.01,0,0,0.01,30.745106,51.882499,1.756422,36.078377,-59.416226,-20.991627
20,P15,571,270,520,570.997,270.007,519.998,0.003,-0.007,0.002,0,90,0,0,90,-0.01,0,0,0.01,28.212968,25.595264,-1.402945,52.185069,-36.525656,-46.799436
20,P16,414,101,432,414,101,431.999,0,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,16.160623,5.225602,41.758434,21.286064,-49.111253,-15.039792
20,P17,431,50,452,431,50.001,452.001,0,-0.001,-0.001,0,90,0,0,90,0,0,0,0,7.798567,3.124717,39.779933,11.058531,-43.487747,-8.798364
20,P18,462,-94,399,462,-94,399,0,0,0,0,90,0,0,90,0,0,0,0,-13.362536,16.154942,35.374499,-17.215882,-52.694514,9.990346
20,P19,692,76,390,691.999,76,389.999,0.001,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,6.96179,43.973184,-8.725256,11.571418,-35.836357,-10.083729
20,P20,536,248,280,535.999,247.999,280,0.001,0.001,0,0,90,0,0,90,0,0,0,0,27.778597,45.911295,11.820358,31.553684,-61.86476,-16.782713
20,P21,619,18,314,619.005,18.001,314.003,-0.005,-0.001,-0.003,0,90,0,0,90,0,0,0,0,1.863307,43.387519,8.235541,2.021764,-51.635722,-1.846861
20,P22,527,287,353,526.992,287,352.996,0.008,0,0.004,0,90,0,0,90,-0.01,0,0,0.01,31.896949,37.589539,10.608347,39.468487,-55.59369,-25.671577
20,P23,647,222,381,647.003,222.001,381.001,-0.003,-0.001,-0.001,0,90,0,0,90,0,0,0,0,20.940769,43.753563,-6.579465,31.956754,-41.927574,-25.586965
20,P24,405,244,479,405,244,479,0,0,0,0,90,0,0,90,-0.01,0,0,0.01,35.764639,7.131324,30.075867,49.564896,-49.832839,-37.99079
20,P25,415,192,396,414.999,192,396,0.001,0,0,0,90,0,0,89.98,-0.01,0,0.02,0.01,28.776468,15.695293,36.919327,34.282874,-57.932989,-20.638351
20,P26,695,288,364,695.003,287.999,364.001,-0.003,0.001,-0.001,0,90,0,0,90,0,0,0,0,24.632465,54.908331,-24.30898,41.615625,-38.51973,-35.49259
20,P27,483,298,550,482.994,298.003,549.996,0.006,-0.003,0.004,0,90,0,0,90,-0.01,0,0,0.01,35.638622,14.90783,8.226829,60.812862,-41.680602,-54.086759
20,P28,417,184,294,417.006,183.991,293.999,-0.006,0.009,0.001,0,90,0,0,90,0,0,0,0,27.561915,33.392566,36.891917,28.649621,-72.681594,-9.842309
20,P29,700,36,537,700.007,36.011,537,-0.007,-0.011,0,0,90,0,0,90,0,0,0,0,3.34571,33.958764,-16.837288,10.789695,-17.414831,-11.023348
20,P30,452,103,282,451.997,102.989,281.993,0.003,0.011,0.007,0,90,0,0,90,-0.01,0,0,0.01,14.848148,35.803045,35.953432,15.250921,-72.424144,-5.254397
20,P31,580,25,303,580.002,25.001,303.002,-0.002,-0.001,-0.002,0,90,0,0,90,0,0,0,0,2.767095,41.184753,15.717031,2.9518,-56.936488,-2.188018
20,P32,547,-113,431,547.003,-112.994,431.003,-0.003,-0.006,-0.003,0,90,0,0,90,0,0,0,0,-13.186443,22.669872,18.790413,-19.844089,-43.09442,14.095767
20,P33,544,-83,447,544.044,-82.994,447.078,-0.044,-0.006,-0.078,0,90,0,0,90,0.02,0,0,-0.02,-9.812535,19.772446,19.822016,-15.55207,-40.538164,11.280572
20,P34,493,187,285,492.994,186.993,284.992,0.006,0.007,0.008,0,90,0,0,90,-0.01,0,0,0.01,23.588066,39.88563,24.324636,25.51336,-66.558179,-11.354047
20,P35,644,53,525,644.004,53.01,525,-0.004,-0.01,0,0,90,0,0,90,0,0,0,0,5.327253,26.345468,-3.40475,13.05951,-23.506817,-12.737613
20,P36,592,-10,393,592,-10.007,392.999,0,0.007,0.001,0,90,0,0,90,0,0,0,0,-1.067203,30.877809,13.634706,-1.875412,-44.506725,0.690621
20,P37,626,143,336,626,142.999,336,0,0.001,0,0,90,0,0,90,0,0,0,0,14.330466,43.329439,3.328123,18.988981,-48.331741,-13.5247
20,P38,434,95,515,433.994,95.007,514.998,0.006,-0.007,0.002,0,90,0,0,90,-0.01,0,0,0.01,14.524841,-2.54976,33.605961,26.3339,-34.016682,-23.100675
20,P39,635,-10,469,635.005,-10.005,469.006,-0.005,0.005,-0.006,0,90,0,0,90,0,0,0,0,-0.945411,28.799984,2.395986,-2.197238,-31.192662,1.186236
20,P40,547,245,397,547,245,397,0,0,0,0,90,0,0,90,0,0,0,0,27.006342,32.11392,10.828009,36.408955,-49.337968,-26.394884
20,P41,514,234,468,514,234,468,0,0,0,0,90,0,0,90,0,0,0,0,27.62082,20.417387,15.06016,41.628029,-43.87049,-33.433076
20,P42,622,-144,277,622,-144,277,0,0,0,0,90,0,0,90,0,0,0,0,-14.515781,50.091695,3.002237,-18.295326,-54.417361,10.33437
20,P43,600,-103,393,599.998,-102.995,392.998,0.002,-0.005,0.002,0,90,0,0,90,-0.01,0,0,0.01,-10.886315,32.928847,10.113891,-16.095616,-44.098068,11.067793
20,P44,462,109,354,462,109,354,0,0,0,0,90,0,0,90,0,0,0,0,15.341255,23.873013,35.274235,17.375634,-60.397068,-9.424712
20,P45,439,103,506,438.997,103.006,505.997,0.003,-0.006,0.003,0,90,0,0,90,-0.01,0,0,0.01,15.480727,-0.524883,33.235594,26.797424,-35.860188,-23.049884
20,P46,414,136,536,413.998,136,535.997,0.002,0,0.003,0,90,0,0,90,-0.01,0,0,0.01,21.40878,-5.544427,32.772968,40.216276,-34.188154,-35.803586
20,P47,464,-149,491,464,-149,490.999,0,0,0.001,0,90,0,0,90,0,0,0,0,-20.481188,6.756757,28.104085,-33.519874,-39.69165,26.281717
20,P48,628,276,275,628,276,275,0,0,0,0,90,0,0,90,-0.01,0,0,0.01,26.143491,55.720328,-8.626023,33.454649,-52.354736,-22.621551
20,P49,522,-143,294,522,-143,293.999,0,0,0.001,0,90,0,0,90,0,0,0,0,-17.429936,39.308493,22.459113,-19.964423,-63.115661,8.784317
20,P50,537,-37,325,536.997,-36.998,324.997,0.003,-0.002,0.003,0,90,0,0,90,-0.01,0,0,0.01,-4.510723,34.21267,24.049681,-5.645083,-58.344706,2.389587
21,P1,641,21,473,641,21,473,0,0,0,0,90,0,0,90,0,0,0,0,2.159543,29.326113,0.885821,3.893836,-30.290957,-4.100034
21,P2,536,235,281,536,234.999,281,0,0.001,0,0,90,0,0,90,0,0,0,0,26.525015,45.249801,13.02827,30.018896,-62.009942,-15.839791
21,P3,656,242,373,656.001,242.003,373,-0.001,-0.003,0,0,90,0,0,90,-0.01,0,0,0.01,22.334158,46.542343,-10.212499,34.329159,-41.860358,-27.690977
21,P4,510,276,526,509.994,276.005,525.996,0.006,-0.005,0.004,0,90,0,0,90,-0.01,0,0,0.01,31.951392,17.999155,8.179501,54.257567,-40.471549,-47.47922
21,P5,459,-118,333,459,-118,333,0,0,0,0,90,0,0,90,0,0,0,0,-16.751523,27.316059,35.287472,-19.090222,-63.810257,8.09179
21,P6,610,99,466,610,99,466,0,0,0,0,90,0,0,90,0,0,0,0,10.375111,26.890441,5.87908,18.293797,-34.225607,-16.043027
21,P7,465,-55,492,465.001,-54.997,492.003,-0.001,-0.003,-0.003,0,90,0,0,90,0,0,0,0,-7.808334,3.33756,31.725771,-13.7605,-35.788839,10.470277
21,P8,436,237,298,435.996,236.991,297.993,0.004,0.009,0.007,0,90,0,0,90,-0.01,0,0,0.01,32.563019,35.780154,29.507919,34.722782,-69.48538,-14.348121
21,P9,445,-117,511,445.006,-116.987,511.009,-0.006,-0.013,-0.009,0,90,0,0,90,0,0,0,0,-17.107452,0.399969,31.326778,-30.705474,-35.561063,25.011433
21,P10,547,29,431,546.999,29,430.999,0.001,0,0.001,0,90,0,0,90,0,0,0,0,3.478228,21.16421,21.064919,4.804813,-42.360871,-4.274347
21,P11,415,171,268,415,171,268,0,0,0,0,90,0,0,90,0,0,0,0,25.983726,37.876059,37.229776,26.394055,-76.73986,-7.092745
21,P12,490,300,336,490,300,336,0,0,0,0,90,0,0,89.98,0,0,0.02,0,35.257607,37.27435,15.244621,41.286751,-60.30387,-24.280958
21,P13,619,7,521,619.007,7.009,521.006,-0.007,-0.009,-0.006,0,90,0,0,90,0,0,0,0,0.812467,22.605513,2.594907,1.50643,-25.21653,-2.124384
21,P14,563,296,267,562.994,295.99,266.994,0.006,0.01,0.006,0,90,0,0,90,-0.01,0,0,0.01,30.746755,51.874217,1.765675,36.061209,-59.440753,-21.010368
21,P15,571,270,520,570.996,270.008,519.998,0.004,-0.008,0.002,0,90,0,0,90,-0.01,0,0,0.01,28.220975,25.584397,-1.392231,52.172567,-36.552888,-46.824376
21,P16,414,101,432,414,101,431.999,0,0,0.001,0,90,0,0,89.98,0,0,0.02,0,16.162546,5.214819,41.768485,21.271835,-49.134063,-15.065748
21,P17,431,50,452,431,50.001,452.001,0,-0.001,-0.001,0,90,0,0,90,0,0,0,0,7.800042,3.111806,39.79079,11.044905,-43.507281,-8.824842
21,P18,462,-94,399,462,-94,399,0,0,0,0,90,0,0,90,0,0,0,0,-13.36529,16.140338,35.385693,-17.23725,-52.709441,9.973119
21,P19,692,76,390,691.999,76,389.999,0.001,0,0.001,0,90,0,0,90,0,0,0,0,6.964664,43.958574,-8.710793,11.557211,-35.856981,-10.105039
21,P20,536,248,280,536,248,280,0,0,0,0,90,0,0,90,0,0,0,0,27.779736,45.90302,11.829343,31.536113,-61.888864,-16.802092
21,P21,619,18,314,619.006,18.001,314.004,-0.006,-0.001,-0.004,0,90,0,0,90,0,0,0,0,1.863447,43.374231,8.247679,2.003876,-51.65458,-1.865321
21,P22,527,287,353,526.992,287,352.995,0.008,0,0.005,0,90,0,0,90,-0.01,0,0,0.01,31.900313,37.581363,10.617452,39.452268,-55.619378,-25.692257
21,P23,647,222,381,647.003,222.001,381.002,-0.003,-0.001,-0.002,0,90,0,0,90,0,0,0,0,20.944722,43.741798,-6.567319,31.942049,-41.95091,-25.608094
21,P24,405,244,479,405,244,478.999,0,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,35.771247,7.123844,30.0841,49.550085,-49.862639,-38.0146
21,P25,415,192,396,414.999,192,396,0.001,0,0,0,90,0,0,90,0,0,0,0,28.77893,15.687626,36.927984,34.266567,-57.959592,-20.661227
21,P26,695,288,364,695.003,287.999,364.001,-0.003,0.001,-0.001,0,90,0,0,89.98,0,0,0.02,0,24.636745,54.896156,-24.295704,41.600175,-38.543571,-35.511476
21,P27,483,298,550,482.993,298.003,549.996,0.007,-0.003,0.004,0,90,0,0,90,-0.01,0,0,0.01,35.648116,14.89893,8.235694,60.798232,-41.711006,-54.110289
21,P28,417,184,294,417.006,183.99,293.999,-0.006,0.01,0.001,0,90,0,0,90,0,0,0,0,27.560578,33.386302,36.899728,28.630102,-72.707665,-9.862546
21,P29,700,36,537,700.008,36.012,537,-0.008,-0.012,0,0,90,0,0,90,0,0,0,0,3.351129,33.941703,-16.820637,10.782952,-17.434552,-11.052756
21,P30,452,103,282,451.997,102.987,281.992,0.003,0.013,0.008,0,90,0,0,89.98,-0.01,0,0.02,0.01,14.845583,35.794787,35.962428,15.230811,-72.447271,-5.274711
21,P31,580,25,303,580.002,25.001,303.002,-0.002,-0.001,-0.002,0,90,0,0,90,0,0,0,0,2.766547,41.172318,15.728404,2.933338,-56.955445,-2.20678
21,P32,547,-113,431,547.003,-112.994,431.004,-0.003,-0.006,-0.004,0,90,0,0,90,0,0,0,0,-13.186771,22.654011,18.802718,-19.864209,-43.1093,14.079247
21,P33,544,-83,447,544.046,-82.994,447.082,-0.046,-0.006,-0.082,0,90,0,0,90,0.02,0,0,-0.02,-9.81237,19.756455,19.833769,-15.573573,-40.551568,11.265551
21,P34,493,187,285,492.993,186.992,284.992,0.007,0.008,0.008,0,90,0,0,90,-0.01,0,0,0.01,23.587906,39.877536,24.33357,25.495129,-66.582337,-11.374256
21,P35,644,53,525,644.004,53.011,525,-0.004,-0.011,0,0,90,0,0,90,0,0,0,0,5.332608,26.329711,-3.390157,13.052208,-23.52651,-12.767382
21,P36,592,-10,393,592,-10.008,393,0,0.008,0,0,90,0,0,90,0,0,0,0,-1.066328,30.863524,13.647252,-1.892078,-44.524808,0.670191
21,P37,626,143,336,625.999,143,336,0.001,0,0,0,90,0,0,90,0,0,0,0,14.332504,43.317496,3.340028,18.973131,-48.353433,-13.545201
21,P38,434,95,515,433.994,95.008,514.997,0.006,-0.008,0.003,0,90,0,0,90,-0.01,0,0,0.01,14.530622,-2.562735,33.61691,26.327993,-34.039642,-23.13472
21,P39,635,-10,469,635.005,-10.006,469.007,-0.005,0.006,-0.007,0,90,0,0,90,0,0,0,0,-0.942568,28.784206,2.409988,-2.210859,-31.210632,1.163292
21,P40,547,245,397,547,244.999,397,0,0.001,0,0,90,0,0,89.98,0,0,0.02,0,27.01045,32.104303,10.838061,36.393795,-49.363075,-26.416927
21,P41,514,234,468,513.999,234,468,0.001,0,0,0,90,0,0,90,0,0,0,0,27.626844,20.407483,15.070172,41.614669,-43.897063,-33.457668
21,P42,622,-144,277,622,-144,277,0,0,0,0,90,0,0,90,0,0,0,0,-14.517299,50.076672,3.014989,-18.315694,-54.434102,10.320265
21,P43,600,-103,393,599.998,-102.995,392.999,0.002,-0.005,0.001,0,90,0,0,90,-0.01,0,0,0.01,-10.886275,32.913216,10.126855,-16.114689,-44.114082,11.050884
21,P44,462,109,354,462,109,353.999,0,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,15.341173,23.863289,35.283975,17.357991,-60.419465,-9.446783
21,P45,439,103,506,438.996,103.006,505.997,0.004,-0.006,0.003,0,90,0,0,90,-0.01,0,0,0.01,15.486241,-0.53746,33.246386,26.790074,-35.883205,-23.082394
21,P46,414,136,536,413.998,136,535.997,0.002,0,0.003,0,90,0,0,90,-0.01,0,0,0.01,21.416705,-5.556146,32.783029,40.210436,-34.215304,-35.837703
21,P47,464,-149,491,464,-149,490.999,0,0,0.001,0,90,0,0,90,0,0,0,0,-20.482785,6.739802,28.115406,-33.5442,-39.704539,26.269334
21,P48,628,276,275,627.999,276,275,0.001,0,0,0,90,0,0,90,0,0,0,0,26.145636,55.710332,-8.615272,33.438055,-52.378129,-22.640075
21,P49,522,-143,294,522,-143,293.999,0,0,0.001,0,90,0,0,90,0,0,0,0,-17.433181,39.294604,22.470253,-19.986341,-63.13133,8.769583
21,P50,537,-37,325,536.997,-36.998,324.997,0.003,-0.002,0.003,0,90,0,0,90,-0.01,0,0,0.01,-4.512306,34.199634,24.061019,-5.664588,-58.362191,2.37115
22,P1,641,21,473,641,21,473,0,0,0,0,90,0,0,90,-0.01,0,0,0.01,2.162742,29.306207,0.897384,3.883281,-30.255054,-4.126448
22,P2,536,235,281,536,235,281,0,0,0,0,90,0,0,90,0,0,0,0,26.524619,45.233545,13.04026,30.001657,-61.981474,-15.861839
22,P3,656,242,373,656.001,242.004,373,-0.001,-0.004,0,0,90,0,0,90,-0.01,0,0,0.01,22.336142,46.524762,-10.198372,34.315235,-41.831931,-27.714007
22,P4,510,276,526,509.993,276.005,525.996,0.007,-0.005,0.004,0,90,0,0,90,-0.01,0,0,0.01,31.956115,17.983816,8.190505,54.244928,-40.447565,-47.506729
22,P5,459,-118,333,459,-118,333,0,0,0,0,90,0,0,90,0,0,0,0,-16.754806,27.293147,35.299104,-19.112547,-63.769631,8.077933
22,P6,610,99,466,610,99,466,0,0,0,0,90,0,0,90,0,0,0,0,10.378038,26.871722,5.890118,18.284298,-34.192272,-16.071934
22,P7,465,-55,492,465.002,-54.996,492.003,-0.002,-0.004,-0.003,0,90,0,0,90,0,0,0,0,-7.806479,3.315571,31.734141,-13.777425,-35.745673,10.449742
22,P8,436,237,298,435.996,236.99,297.993,0.004,0.01,0.007,0,90,0,0,90,-0.01,0,0,0.01,32.561752,35.764834,29.518284,34.704467,-69.458612,-14.37183
22,P9,445,-117,511,445.006,-116.985,511.01,-0.006,-0.015,-0.01,0,90,0,0,90,0,0,0,0,-17.105198,0.376871,31.335282,-30.730056,-35.516332,25.001079
22,P10,547,29,431,546.999,29,431,0.001,0,0,0,90,0,0,90,0,0,0,0,3.479615,21.14417,21.075159,4.791043,-42.323736,-4.29913
22,P11,415,171,268,415,171,267.999,0,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,25.980632,37.859438,37.240281,26.374322,-76.710545,-7.116442
22,P12,490,300,336,490,299.999,336,0,0.001,0,0,90,0,0,90,0,0,0,0,35.258368,37.259545,15.255647,41.269959,-60.277861,-24.304015
22,P13,619,7,521,619.008,7.011,521.006,-0.008,-0.011,-0.006,0,90,0,0,90,0,0,0,0,0.816676,22.585763,2.605141,1.498375,-25.178719,-2.153524
22,P14,563,296,267,562.994,295.989,266.994,0.006,0.011,0.006,0,90,0,0,90,-0.01,0,0,0.01,30.746772,51.858508,1.778884,36.043697,-59.414225,-21.030834
22,P15,571,270,520,570.996,270.008,519.997,0.004,-0.008,0.003,0,90,0,0,90,-0.01,0,0,0.01,28.225514,25.568336,-1.380138,52.161044,-36.527699,-46.851905
22,P16,414,101,432,414,101,432,0,0,0,0,90,0,0,90,-0.01,0,0,0.01,16.162372,5.195318,41.776872,21.258977,-49.098955,-15.095663
22,P17,431,50,452,431.001,50.002,452.002,-0.001,-0.002,-0.002,0,90,0,0,90,0,0,0,0,7.800318,3.091151,39.798938,11.032618,-43.468561,-8.853828
22,P18,462,-94,399,462,-94,399,0,0,0,0,90,0,0,89.98,0,0,0.02,0,-13.366691,16.117322,35.396038,-17.258367,-52.667442,9.957753
22,P19,692,76,390,691.999,76,389.999,0.001,0,0.001,0,90,0,0,90,0,0,0,0,6.966722,43.938815,-8.696884,11.544147,-35.824114,-10.128093
22,P20,536,248,280,536,248,280,0,0,0,0,90,0,0,90,0,0,0,0,27.779429,45.886949,11.841421,31.518853,-61.860819,-16.824023
22,P21,619,18,314,619.006,18.001,314.004,-0.006,-0.001,-0.004,0,90,0,0,89.98,0,0,0.02,0,1.863452,43.35411,8.260727,1.986687,-51.619599,-1.884546
22,P22,527,287,353,526.991,287,352.995,0.009,0,0.005,0,90,0,0,90,-0.01,0,0,0.01,31.901566,37.565927,10.629072,39.436187,-55.592915,-25.715603
22,P23,647,222,381,647.003,222.002,381.002,-0.003,-0.002,-0.002,0,90,0,0,90,0,0,0,0,20.946702,43.724214,-6.55385,31.928333,-41.921793,-25.631691
22,P24,405,244,479,405,244,478.999,0,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,35.774201,7.108774,30.092935,49.536653,-49.837951,-38.043498
22,P25,415,192,396,414.999,192,396,0.001,0,0,0,90,0,0,90,0,0,0,0,28.779025,15.670856,36.937003,34.251394,-57.930373,-20.689058
22,P26,695,288,364,695.004,287.998,364.001,-0.004,0.002,-0.001,0,90,0,0,90,0,0,0,0,24.638693,54.877994,-24.278844,41.584865,-38.516663,-35.531614
22,P27,483,298,550,482.993,298.004,549.995,0.007,-0.004,0.005,0,90,0,0,90,-0.01,0,0,0.01,35.65359,14.884245,8.246743,60.78397,-41.688757,-54.136254
22,P28,417,184,294,417.007,183.989,293.999,-0.007,0.011,0.001,0,90,0,0,90,0,0,0,0,27.558078,33.369804,36.909864,28.610765,-72.678677,-9.886459
22,P29,700,36,537,700.008,36.013,537,-0.008,-0.013,0,0,90,0,0,90,0,0,0,0,3.35576,33.921871,-16.808152,10.783513,-17.399516,-11.089691
22,P30,452,103,282,451.996,102.986,281.991,0.004,0.014,0.009,0,90,0,0,90,-0.01,0,0,0.01,14.842313,35.776445,35.973516,15.210892,-72.414855,-5.297311
22,P31,580,25,303,580.003,25.001,303.002,-0.003,-0.001,-0.002,0,90,0,0,89.98,0,0,0.02,0,2.765807,41.152337,15.740999,2.915583,-56.920297,-2.226388
22,P32,547,-113,431,547.003,-112.993,431.004,-0.003,-0.007,-0.004,0,90,0,0,90,0,0,0,0,-13.185514,22.631906,18.813827,-19.883822,-43.068797,14.063922
22,P33,544,-83,447,544.048,-82.994,447.086,-0.048,-0.006,-0.086,0,90,0,0,90,0.02,0,0,-0.02,-9.810643,19.734509,19.843796,-15.590671,-40.509583,11.248303
22,P34,493,187,285,492.994,186.992,284.993,0.006,0.008,0.007,0,90,0,0,90,-0.01,0,0,0.01,23.586572,39.860649,24.344727,25.477082,-66.552722,-11.397124
22,P35,644,53,525,644.005,53.012,525,-0.005,-0.012,0,0,90,0,0,90,0,0,0,0,5.336907,26.310479,-3.379175,13.049326,-23.491311,-12.802012
22,P36,592,-10,393,592,-10.008,393,0,0.008,0,0,90,0,0,90,0,0,0,0,-1.065344,30.843034,13.658879,-1.908378,-44.487932,0.649542
22,P37,626,143,336,626,142.999,336,0,0.001,0,0,90,0,0,89.98,0,0,0.02,0,14.333321,43.299103,3.352914,18.957973,-48.321909,-13.567685
22,P38,434,95,515,433.993,95.009,514.997,0.007,-0.009,0.003,0,90,0,0,90,-0.01,0,0,0.01,14.53337,-2.581451,33.624584,26.324296,-34.005689,-23.172935
22,P39,635,-10,469,635.006,-10.006,469.008,-0.006,0.006,-0.008,0,90,0,0,90,0,0,0,0,-0.939532,28.76391,2.421304,-2.224042,-31.173435,1.140034
22,P40,547,245,397,547,244.999,397,0,0.001,0,0,90,0,0,89.98,0,0,0.02,0,27.012293,32.088051,10.84932,36.379455,-49.335072,-26.442149
22,P41,514,234,468,513.999,234,468,0.001,0,0,0,90,0,0,90,0,0,0,0,27.629901,20.391374,15.08048,41.602518,-43.869862,-33.485993
22,P42,622,-144,277,622,-144,277,0,0,0,0,90,0,0,90,-0.01,0,0,0.01,-14.517836,50.054621,3.030021,-18.3353,-54.398345,10.306758
22,P43,600,-103,393,599.997,-102.994,392.998,0.003,-0.006,0.002,0,90,0,0,90,-0.01,0,0,0.01,-10.885086,32.891496,10.139408,-16.133046,-44.075829,11.034552
